time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.0800000000000005,-0.13575972241790926,0.04994671877059595,10.961348347560406,0.02719367049170618,0.09135535582699816,0.0,-0.45246320103222304,0.16105092714306546,1.9243063740507287,0.003243870404833425,0.09397671985123685,0.0,432.08877224279445,429.5910427413155,432.31742632343867,431.0766426651527
1.1400000000000006,-0.16520196997479553,0.060283072416258326,11.083866221616756,0.02780847915365392,0.09696113242474524,0.0,-0.5295954804466791,0.1835326212469477,2.159122656170381,0.021481205754468723,0.0923131434907227,0.0,482.7425876840297,482.6236759398092,481.5863583707634,482.96365048746947
1.2000000000000006,-0.1990831181848633,0.07189373286357334,11.217121333948176,0.02901627310765509,0.10248641273945669,0.0,-0.600340045256405,0.20361152653395534,2.2823929146718256,0.017280475576624356,0.09163421729513295,0.0,450.9179817033546,450.87014482508755,449.3863950861383,449.04574316382616
1.2600000000000007,-0.23710296983691176,0.08467016223523204,11.355592526350444,0.030048965915693948,0.10803980231516874,0.0,-0.6675062671184978,0.22236135282336983,2.333131241222621,0.017073340478194865,0.0943387636265225,0.0,426.73004530952755,426.96845202116236,428.3761321606097,428.35845324163665
1.3200000000000007,-0.2801490201250133,0.09883534640994276,11.505183316499231,0.030780214353400837,0.11448010215647386,0.0,-0.7681150341221986,0.249906992232953,2.652407101012832,-1.8772889421243485e-05,0.12532108877230377,0.0,507.1754760139703,509.4038602853863,509.20299796092746,507.97874378070105
1.3800000000000008,-0.32897074497188555,0.11454914160975777,11.670075258731698,0.030477241776943664,0.1223028180033845,0.0,-0.8601141118197213,0.2738517800264697,2.8433874477582033,-0.017723851092760746,0.13893866189256743,0.0,474.0008389589669,475.06045027965143,473.02093471220866,471.65561684845045
1.4400000000000008,-0.38329191684937514,0.13163631739525644,11.844728696639757,0.029427504382888436,0.13061715736662993,0.0,-0.9514450434463553,0.2955908232250026,2.9778955592174063,-0.017043057698278002,0.13783025015018543,0.0,457.0081495049244,456.9370245966936,458.3063877503737,458.3605786218052
1.5000000000000009,-0.4428229675200274,0.14990544124941524,12.024023740424136,0.0291338980453002,0.13939444764794562,0.0,-1.0336947362632058,0.31331945281917656,2.9984034544482014,0.012253716846237977,0.15933350084681175,0.0,421.1769168324122,423.053520332915,421.1662027608146,423.6926161746514
1.560000000000001,-0.5074813987255111,0.16924272376539026,12.204707450390455,0.03027138742262636,0.14889454578307948,0.0,-1.1224497846407089,0.3313355422831833,3.0241355784511805,0.029800460983081246,0.15626199499587418,0.0,425.2300546666694,424.9918767158546,423.14040558980525,424.6482816932331
1.620000000000001,-0.5776542085321495,0.18968614578594095,12.386978794358829,0.03180650453513678,0.15904906825289622,0.0,-1.2175371628987426,0.3502552480230676,3.0512955263434574,0.01543695457277897,0.1871980144649115,0.0,423.907384101137,426.5854322726304,426.48379844138896,425.255326944433
1.680000000000001,-0.6541529943305826,0.21137245792922796,12.573458209550829,0.03271131031396557,0.17038077800661888,0.0,-1.3335477914908558,0.37269639859765213,3.164092816484659,0.014356684020274579,0.1919927921428857,0.0,453.37461311190583,453.7935553782196,453.9877336408932,453.90093691594626
1.740000000000001,-0.7379057757162409,0.23443196824501994,12.766951879343354,0.03371198631084482,0.18184362294933276,0.0,-1.4593617062896322,0.3960285809924645,3.285032076706723,0.020957147726970618,0.18908953779559148,0.0,458.0083525123204,457.8117477604399,456.976748246314,457.5025089435002
1.8000000000000012,-0.8288008772923334,0.2587928517502406,12.964139828125884,0.03459819577594292,0.19356740780732462,0.0,-1.5714913369185455,0.41608648637315154,3.2875967060247957,-0.001992384197029369,0.20569427937242032,0.0,419.11897904279704,420.5991063191573,422.62362157423894,420.6407334787096
1.8600000000000012,-0.926687746731621,0.28437494068981833,13.161683013369169,0.03412814128796704,0.20553692591132666,0.0,-1.6924844027626336,0.4366120039062446,3.2968166103258274,-0.02330237563266447,0.18271118176494888,0.0,424.6921732693173,422.7567492731465,424.6226859678168,422.79060558208755
1.9200000000000013,-1.0329769207091433,0.31132291582514704,13.364134161543136,0.03277508838320653,0.2161553661906508,0.0,-1.8515829698039117,0.46146998605419814,3.450689284675314,-0.02108887839463948,0.1619165817160519,0.0,472.38071406140136,470.8022723698207,469.66847294991607,469.84012302787187
1.9800000000000013,-1.1487412922025975,0.3396858789919713,13.574370097629103,0.032231998301957,0.22597603044040948,0.0,-2.0081656291878778,0.4838497960714817,3.556457300728634,0.007980981180577345,0.16698164948237657,0.0,457.340325058173,457.76826299858243,456.5725265872065,458.8861396257539
2.0400000000000014,-1.2745192405172066,0.36944079128906404,13.79264505295085,0.0331731520416616,0.23646495982634974,0.0,-2.185451957309822,0.5080282869380495,3.718371645161229,0.027816546349378052,0.18709310999880172,0.0,476.4290479608278,477.9910654986599,474.90173775655757,476.4207650081433
2.1000000000000014,-1.4095858909240906,0.40044951559111386,14.014004096729794,0.034904340285907054,0.2480553095485991,0.0,-2.3177227736582595,0.5257205822006564,3.6600560346922926,0.030849328518503714,0.2031620457580949,0.0,405.93217700793855,407.41156760126756,407.0559824172661,407.32764032824844
2.1600000000000015,-1.5536190269662395,0.43266080173755,14.235069438953923,0.03710101063004778,0.26081719512262147,0.0,-2.4845171768127354,0.548154671308258,3.7080818842460146,0.046175181894686605,0.2270045122477414,0.0,442.8685983500961,444.8694626218035,442.66557666658724,443.92564965972616
2.2200000000000015,-1.70720780832281,0.4661608819803636,14.456311566426141,0.03951631292804603,0.2741678998148984,0.0,-2.6362388514615227,0.5687108806631495,3.6662534334864545,0.0245052891340756,0.2115571846234812,0.0,415.37639472830483,414.0720968779209,416.0716433488122,414.1708163834572
2.2800000000000016,-1.8703827992223794,0.5009626387781868,14.675875244160345,0.04075606185477554,0.28649075009022784,0.0,-2.8040077454072927,0.5914400985208937,3.6520074841450865,0.011586947958868277,0.18870119294984855,0.0,425.8561049837061,423.9393966978822,426.48037709853844,425.3754497524181
2.3400000000000016,-2.04347586467778,0.537092716693922,14.893271151310703,0.04134231475048811,0.2974948564724471,0.0,-2.9667093663637583,0.6129288803448418,3.594186732559838,0.005865998472392223,0.16986584592428286,0.0,411.48271266439264,409.8470228408202,412.43557376419926,411.9298107194083
2.4000000000000017,-2.2275262298290297,0.5746524047601846,15.110396256562018,0.04190061407903567,0.30774588140464854,0.0,-3.169217717549443,0.6390671495721036,3.642519963892258,0.01542206358749443,0.17274760160940147,0.0,447.9165754623597,448.1786235407181,448.3091684165144,449.0849215105459
2.4600000000000017,-2.4243677941742448,0.6138450335577273,15.331678272706618,0.04287451639441908,0.3180452296428893,0.0,-3.3930966998112964,0.6674014112453326,3.732506725300596,0.01780364451000993,0.16938097949985928,0.0,464.60843516998904,464.3712689319559,462.5717911484643,462.75921463877216
2.520000000000002,-2.6341138955455246,0.6546552281697244,15.55599358179957,0.04380227131777836,0.32826972055831316,0.0,-3.5993330919433917,0.6929915362905624,3.7439347550141786,0.010313112062474993,0.17238454903860376,0.0,440.6418962857574,440.91824741069286,440.00848674632834,439.38776460710534
2.580000000000002,-2.8584045460209593,0.6972634891899447,15.786641069316698,0.04455180510851431,0.33856523987716525,0.0,-3.8779329671810707,0.7272850445533967,3.9426303366583517,0.01652850273384186,0.16996020022676406,0.0,500.3206070487608,500.16871078704145,501.1436263155449,501.59510672213185
2.640000000000002,-3.0970158589337133,0.7416069551326224,16.021600027583396,0.04550144512365151,0.3487479398008597,0.0,-4.076660646890365,0.7508790242671123,3.888809143054345,0.014386846061946885,0.16921062542897536,0.0,423.1156793204468,423.0803277245927,423.39980902596295,423.21540209572
